name,method1_irf,method2_irf,method3_irf,method4_irf,method1_srf,method2_srf,method3_srf,method4_srf,method1_ped,method2_ped,method3_ped,method4_ped,method1_mean,method2_mean,method3_mean,method4_mean
TRAIN005_Cirrus_000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_010,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666
TRAIN005_Cirrus_017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666
TRAIN005_Cirrus_028,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333
TRAIN005_Cirrus_029,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
TRAIN005_Cirrus_030,1.0,1.0,1.0,1.0,0.7390180878552972,0.7581227436823105,0.7589743589743589,0.7683284457478006,1.0,1.0,1.0,1.0,0.913006029285099,0.9193742478941035,0.9196581196581196,0.9227761485826003
TRAIN005_Cirrus_031,1.0,1.0,1.0,1.0,0.5933503836317136,0.0,0.5524861878453039,0.7072072072072072,1.0,1.0,1.0,0.0,0.8644501278772379,0.6666666666666666,0.8508287292817679,0.5690690690690691
TRAIN005_Cirrus_032,1.0,1.0,1.0,1.0,0.7730496453900709,0.5896907216494846,0.8289473684210527,0.8289676425269645,1.0,1.0,1.0,0.0,0.9243498817966903,0.8632302405498282,0.9429824561403509,0.6096558808423215
TRAIN005_Cirrus_033,1.0,1.0,1.0,1.0,0.8992443324937027,0.7942446043165468,0.9084065244667503,0.8875,1.0,1.0,1.0,1.0,0.966414777497901,0.9314148681055157,0.9694688414889168,0.9625
TRAIN005_Cirrus_034,1.0,1.0,1.0,1.0,0.8483412322274881,0.8191214470284238,0.8608490566037735,0.8462515883100381,1.0,1.0,1.0,0.0,0.9494470774091628,0.9397071490094747,0.9536163522012578,0.615417196103346
TRAIN005_Cirrus_035,1.0,1.0,1.0,1.0,0.8510182207931404,0.7908101571946796,0.8123569794050344,0.8335329341317366,0.0,0.0,0.0,0.0,0.6170060735977135,0.5969367190648932,0.6041189931350114,0.6111776447105789
TRAIN005_Cirrus_036,1.0,1.0,1.0,1.0,0.7171717171717171,0.7576158940397351,0.7270408163265306,0.7434119278779473,0.3925233644859813,0.490272373540856,0.418848167539267,0.5300353356890459,0.7032316938858995,0.7492960891935304,0.7152963279552659,0.7578157545223311
TRAIN005_Cirrus_037,1.0,1.0,1.0,1.0,0.4259567387687188,0.4951644100580271,0.4507042253521127,0.4300341296928328,0.29927007299270075,0.5227963525835866,0.3,0.6650124069478908,0.5750756039204732,0.6726535875472045,0.583568075117371,0.6983488455469078
TRAIN005_Cirrus_038,1.0,1.0,1.0,1.0,0.562962962962963,0.672566371681416,0.5914396887159533,0.5708812260536399,0.5568445475638051,0.6406926406926406,0.381201044386423,0.7128309572301426,0.7066025035089227,0.7710863374580189,0.6575469110341254,0.7612373944279275
TRAIN005_Cirrus_039,1.0,1.0,1.0,1.0,0.6255506607929515,0.639821029082774,0.6217391304347826,0.6761229314420804,0.6958698372966208,0.8704883227176221,0.6726804123711341,0.7958477508650519,0.7738068326965241,0.8367697839334655,0.7648065142686389,0.8239902274357108
TRAIN005_Cirrus_040,1.0,1.0,1.0,1.0,0.6145833333333334,0.6941176470588235,0.6840579710144927,0.7134146341463414,0.8969804618117229,0.9033333333333333,0.8639705882352942,0.8617886178861789,0.8371879317150187,0.8658169934640524,0.8493428530832623,0.8584010840108401
TRAIN005_Cirrus_041,1.0,1.0,1.0,1.0,0.4327485380116959,0.5034013605442177,0.4567901234567901,0.46774193548387094,0.8899653979238754,0.8974700399467377,0.8871758934828311,0.8994708994708994,0.7742379786451904,0.8002904668303185,0.7813220056465404,0.7890709449849235
TRAIN005_Cirrus_042,1.0,1.0,1.0,1.0,0.4,0.18181818181818182,0.5866666666666667,0.0,0.892128279883382,0.9183222958057395,0.9025522041763341,0.8890173410404625,0.7640427599611272,0.7000468258746405,0.8297396236143335,0.6296724470134875
TRAIN005_Cirrus_043,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9025942241801272,0.9080036798528058,0.9019607843137255,0.9026548672566371,0.6341980747267091,0.636001226617602,0.6339869281045751,0.6342182890855458
TRAIN005_Cirrus_044,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8655795504627589,0.906054279749478,0.8733624454148472,0.9283050145047659,0.6218598501542529,0.9686847599164926,0.6244541484716157,0.6427683381682553
TRAIN005_Cirrus_045,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8248419486798066,0.8985808238144687,0.8558983666061706,0.9186206896551724,0.6082806495599355,0.9661936079381562,0.9519661222020569,0.6395402298850574
TRAIN005_Cirrus_046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.795425667090216,0.8754806270334221,0.8505607759927251,0.8887584385089522,0.9318085556967386,0.958493542344474,0.9501869253309083,0.962919479502984
TRAIN005_Cirrus_047,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.795729948066936,0.8789571694599627,0.8585392343198479,0.9303878756742872,0.5985766493556454,0.6263190564866542,0.6195130781066159,0.6434626252247624
TRAIN005_Cirrus_048,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8638638638638638,0.9194001874414246,0.8963178294573644,0.9499770536943553,0.6212879546212879,0.6398000624804748,0.6321059431524548,0.6499923512314517
TRAIN005_Cirrus_049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8605381165919282,0.9214149544588011,0.8988910632746249,0.941767909509845,0.9535127055306427,0.9738049848196004,0.9662970210915417,0.9805893031699483
TRAIN005_Cirrus_050,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8861512319456245,0.928744939271255,0.9160681305150831,0.9312665714868448,0.9620504106485415,0.642914979757085,0.638689376838361,0.9770888571622817
TRAIN005_Cirrus_051,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8801986343885785,0.9266470009832841,0.9060908535343247,0.9226441631504922,0.6267328781295262,0.642215666994428,0.6353636178447749,0.6408813877168308
TRAIN005_Cirrus_052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8194769296193919,0.8716707021791767,0.8374425407438362,0.8835989509784143,0.939825643206464,0.957223567393059,0.9458141802479454,0.9611996503261381
TRAIN005_Cirrus_053,1.0,1.0,1.0,1.0,0.0,0.0,0.1724137931034483,0.0,0.8838467943380516,0.9371942868323224,0.9027635619242579,0.9276987782896055,0.6279489314460172,0.6457314289441075,0.6917257850092354,0.6425662594298686
TRAIN005_Cirrus_054,1.0,1.0,1.0,1.0,0.3488372093023256,0.6972477064220184,0.7333333333333333,0.38636363636363635,0.8710786420283627,0.9283980582524272,0.9061003539454507,0.9268690160928906,0.7399719504435627,0.8752152548914819,0.879811229092928,0.7710775508188422
TRAIN005_Cirrus_055,1.0,1.0,1.0,1.0,0.0,0.0,0.2988505747126437,0.1728395061728395,0.8882707464070468,0.9436008676789588,0.9251942286348501,0.9103243587025652,0.6294235821356823,0.6478669558929863,0.741348267782498,0.6943879549584682
TRAIN005_Cirrus_056,1.0,1.0,1.0,1.0,0.0,0.425,0.5777777777777777,0.49411764705882355,0.8835130160399685,0.9583434835566382,0.9298334174659263,0.9037328094302554,0.6278376720133229,0.7944478278522128,0.835870398414568,0.7992834854963596
TRAIN005_Cirrus_057,1.0,1.0,1.0,1.0,0.0,0.7090909090909091,0.7899159663865546,0.7304347826086957,0.9188161824599511,0.9433376455368694,0.9251077586206896,0.8808907301916106,0.6396053941533171,0.8841428515425928,0.905007908335748,0.8704418376001021
TRAIN005_Cirrus_058,1.0,1.0,1.0,1.0,0.5882352941176471,0.7692307692307693,0.8571428571428571,0.7142857142857143,0.9221390967026877,0.9343873517786562,0.920388349514563,0.8742903487429035,0.8367914636067783,0.9012060403364751,0.9258437355524735,0.8628586876762059
TRAIN005_Cirrus_059,1.0,1.0,1.0,1.0,0.5252525252525253,0.7350427350427351,0.8270676691729323,0.5825242718446602,0.8745583038869258,0.9321845469705392,0.8923792902850495,0.9153674832962138,0.7999369430464837,0.8890757606710915,0.9064823198193271,0.832630585046958
TRAIN005_Cirrus_060,1.0,1.0,1.0,1.0,0.5619834710743802,0.608,0.6717557251908397,0.5619834710743802,0.8884066955982641,0.9211394302848576,0.9089225069465885,0.8868466398621482,0.8167967222242147,0.8430464767616193,0.8602260773791427,0.8162767036455095
TRAIN005_Cirrus_061,1.0,1.0,1.0,1.0,0.0,0.14285714285714285,0.4189189189189189,0.15748031496062992,0.8644874642970486,0.9050785973397824,0.8711811023622047,0.862625647273835,0.6214958214323495,0.6826452467323083,0.7633666737603745,0.6733686540781548
TRAIN005_Cirrus_062,1.0,1.0,1.0,1.0,0.0,0.6956521739130435,0.8,0.7008547008547008,0.8436951176677204,0.9086712825585229,0.8521495980426425,0.8683957732949087,0.6145650392225734,0.8681078188238555,0.8840498660142142,0.8564168247165366
TRAIN005_Cirrus_063,1.0,1.0,1.0,1.0,0.09722222222222222,0.7477477477477478,0.8346456692913385,0.8034188034188035,0.883390040210331,0.9279811097992916,0.8672566371681416,0.9060965039006068,0.6602040874775178,0.8919096191823463,0.90063410215316,0.9031717691064701
TRAIN005_Cirrus_064,1.0,1.0,1.0,1.0,0.3902439024390244,0.783410138248848,0.7963800904977375,0.751131221719457,0.928436911487759,0.9372537132464384,0.8996138996138996,0.9131891562595187,0.7728936046422611,0.9068879504984287,0.8986646633705456,0.8881067926596585
TRAIN005_Cirrus_065,1.0,1.0,1.0,1.0,0.3464566929133858,0.6052631578947368,0.6540880503144654,0.6875,0.9066183136899365,0.9334889148191365,0.886356636895596,0.9184272300469484,0.7510250022011075,0.8462506909046245,0.8468148957366871,0.8686424100156495
TRAIN005_Cirrus_066,1.0,1.0,1.0,1.0,0.5570776255707762,0.6553191489361702,0.6722689075630253,0.5662100456621004,0.9252649191299498,0.9483644228169775,0.9150070126227209,0.9153203342618385,0.8274475149002419,0.8678945239177159,0.8624253067285821,0.8271767933079796
TRAIN005_Cirrus_067,1.0,1.0,1.0,1.0,0.5760869565217391,0.6354166666666666,0.7333333333333333,0.6859903381642513,0.9252536038441004,0.9482133609528741,0.9005751848808545,0.903277378097522,0.8337801867886133,0.8612100092065136,0.877969506071396,0.8630892387539243
TRAIN005_Cirrus_068,1.0,1.0,1.0,1.0,0.6390532544378699,0.7150837988826816,0.6931818181818182,0.6966292134831461,0.9080932784636488,0.9266347687400319,0.8895722672630696,0.8789261744966443,0.8490488443005063,0.880572855874238,0.8609180284816293,0.85851846265993
TRAIN005_Cirrus_069,1.0,1.0,1.0,1.0,0.7845303867403315,0.8393782383419689,0.8761904761904762,0.751269035532995,0.842221608179055,0.8937632135306554,0.8551837630279758,0.9135037438678028,0.8755839983064622,0.911047150624208,0.910458079739484,0.8882575931335993
TRAIN005_Cirrus_070,1.0,1.0,1.0,1.0,0.7476635514018691,0.7818181818181819,0.8739495798319328,0.7115384615384616,0.886337543053961,0.9325657894736842,0.8957682476569157,0.9068150208623088,0.8780003648186101,0.9047946570972886,0.9232392758296162,0.8727844941335902
TRAIN005_Cirrus_071,1.0,1.0,1.0,1.0,0.8786610878661087,0.8677685950413223,0.8680851063829788,0.8058252427184466,0.8968903436988543,0.9187056037884768,0.9024721543058951,0.9163578613022764,0.9251838105216543,0.9288247329432663,0.9235190868962913,0.9073943680069076
TRAIN005_Cirrus_072,1.0,1.0,1.0,1.0,0.8771929824561403,0.8837209302325582,0.9090909090909091,0.8786127167630058,0.7895453307922679,0.8378378378378378,0.8232484076433121,0.8847130523108176,0.8889127710828028,0.9071862560234654,0.9107797722447404,0.9211085896912744
TRAIN005_Cirrus_073,1.0,1.0,1.0,1.0,0.7215189873417721,0.7976190476190477,0.8342857142857143,0.8023255813953488,0.7795962902345881,0.8371251292657704,0.8290508652333508,0.8707763734846531,0.8337050925254533,0.8782480589616061,0.8877788598396883,0.8910339849600007
TRAIN005_Cirrus_074,1.0,1.0,1.0,1.0,0.7101449275362319,0.8157894736842105,0.8050314465408805,0.8280254777070064,0.8537170263788969,0.9028165440243593,0.8971867007672635,0.9264373587747928,0.8546206513050429,0.9062020059028567,0.900739382436048,0.9181542788272664
TRAIN005_Cirrus_075,1.0,1.0,1.0,1.0,0.5106382978723404,0.7272727272727273,0.8135593220338984,0.7647058823529411,0.7850729517396184,0.8670640062192277,0.8887179487179487,0.9084065244667503,0.7652370832039862,0.864778911163985,0.9007590902506157,0.8910374689398971
TRAIN005_Cirrus_076,1.0,1.0,1.0,1.0,0.0,0.0,0.4631578947368421,0.44680851063829785,0.7953956834532374,0.8792142288293071,0.8805533386538973,0.9018679294922389,0.5984652278177458,0.6264047429431024,0.7812370777969132,0.7828921467101789
TRAIN005_Cirrus_077,1.0,1.0,1.0,1.0,0.0,0.0,0.672,0.628099173553719,0.676172607879925,0.8365290867728307,0.849597423510467,0.9097200377477194,0.5587242026266416,0.6121763622576103,0.840532474503489,0.8459397371004794
TRAIN005_Cirrus_078,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5881852953676158,0.6989247311827957,0.753880266075388,0.8596187175043327,0.529395098455872,0.5663082437275986,0.5846267553584626,0.6198729058347775
TRAIN005_Cirrus_079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6003236245954693,0.6656406310119277,0.7552045944005743,0.7100809418690214,0.866774541531823,0.8885468770039759,0.918401531466858,0.9033603139563405
TRAIN005_Cirrus_080,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5206692913385826,0.6484340538156154,0.6534216335540839,0.7157894736842105,0.8402230971128608,0.8828113512718718,0.8844738778513612,0.9052631578947369
TRAIN005_Cirrus_081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5802707930367504,0.6466784244562023,0.6392367322599881,0.7630700778642937,0.8600902643455836,0.8822261414854008,0.879745577419996,0.9210233592880979
TRAIN005_Cirrus_082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4163934426229508,0.634453781512605,0.6505524861878453,0.6560332871012483,0.805464480874317,0.8781512605042017,0.8835174953959485,0.8853444290337494
TRAIN005_Cirrus_083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2157258064516129,0.36446886446886445,0.37420526793823794,0.4225352112676056,0.7385752688172044,0.7881562881562881,0.7914017559794125,0.8075117370892019
TRAIN005_Cirrus_084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08041958041958042,0.27672955974842767,0.24,0.4604519774011299,0.6934731934731935,0.7589098532494759,0.7466666666666667,0.8201506591337099
TRAIN005_Cirrus_085,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11743772241992882,0.08199643493761141,0.30194319880418535,0.3333333333333333,0.3724792408066429,0.027332144979203804,0.4339810662680618
TRAIN005_Cirrus_086,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05591397849462366,0.13991769547325103,0.3333333333333333,0.3333333333333333,0.35197132616487453,0.37997256515775035
TRAIN005_Cirrus_087,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32124352331606215,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.44041450777202074,0.47222222222222227
TRAIN005_Cirrus_088,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03977272727272727,0.33573141486810554,0.4835164835164835,0.3333333333333333,0.3465909090909091,0.4452438049560352,0.4945054945054945
TRAIN005_Cirrus_089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.017804154302670624,0.5493562231759657,0.6396761133603239,0.6666666666666666,0.6726013847675568,0.8497854077253219,0.8798920377867746
TRAIN005_Cirrus_090,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0975609756097561,0.22289156626506024,0.4793814432989691,0.6928104575163399,0.7339055793991416,0.40763052208835343,0.49312714776632305,0.5642701525054467,0.6104888516696326
TRAIN005_Cirrus_091,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04145077720207254,0.0,0.7739938080495357,0.7761194029850746,0.34715025906735747,0.3333333333333333,0.5913312693498453,0.5920398009950248
TRAIN005_Cirrus_092,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42028985507246375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4734299516908213
TRAIN005_Cirrus_093,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.06162464985994398,0.0,0.0,0.0,0.2558139534883721,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.43914620111610536
TRAIN005_Cirrus_094,1.0,1.0,1.0,1.0,0.0,0.0,0.028901734104046242,0.12637362637362637,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6763005780346821,0.7087912087912088
TRAIN005_Cirrus_095,1.0,1.0,1.0,1.0,0.51252408477842,0.35079726651480636,0.5942275042444821,0.5891181988742964,1.0,1.0,0.0,1.0,0.8375080282594732,0.7835990888382688,0.5314091680814941,0.8630393996247655
TRAIN005_Cirrus_096,1.0,1.0,1.0,1.0,0.6187050359712231,0.14249363867684478,0.6521008403361345,0.4360587002096436,1.0,1.0,0.0,1.0,0.8729016786570744,0.7141645462256149,0.5507002801120447,0.8120195667365478
TRAIN005_Cirrus_097,1.0,1.0,1.0,1.0,0.0,0.0,0.1824561403508772,0.5426356589147286,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.7274853801169591,0.8475452196382429
TRAIN005_Cirrus_098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_119,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN005_Cirrus_127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN006_Cirrus_000,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
TRAIN006_Cirrus_001,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
TRAIN006_Cirrus_002,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
TRAIN006_Cirrus_003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN006_Cirrus_004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN006_Cirrus_005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TRAIN006_Cirrus_006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
